Variable,Index,Value,Bounds
flux,PRAIi,0.0423176161514369,"[0.0, 1000.0]"
flux,TYRTA,0.0,"[0, 1000.0]"
flux,SHKK,0.283729703745747,"[0.0, 1000.0]"
flux,EX_gam_e,0.0,"[0, 1000.0]"
flux,EX_inost_e,0.0,"[0, 1000.0]"
flux,EX_mobd_e,0.0,"[0, 1000.0]"
flux,EX_so4_e,0.0,"[0, 1000.0]"
flux,SADH,0.0,"[0.0, 1000.0]"
flux,GLUSy,0.0,"[0.0, 1000.0]"
flux,GUAPRT,0.0,"[0.0, 1000.0]"
flux,EX_phe__L_e,0.0,"[0, 1000.0]"
flux,EX_thr__L_e,0.0,"[0, 1000.0]"
flux,EX_uri_e,0.0,"[0, 1000.0]"
flux,PDH,14.117130464809,"[0.0, 1000.0]"
flux,DMSOR2pp,0.0,"[0.0, 1000.0]"
flux,H2St1pp,0.0,"[0.0, 1000.0]"
flux,HYD3pp,0.0,"[0.0, 1000.0]"
flux,NO3R1pp,0.0,"[0.0, 1000.0]"
flux,EX_halipa_e,0.0,"[0, 1000.0]"
flux,AACPS5,0.0,"[0.0, 1000.0]"
flux,MANptspp,0.0,"[0.0, 1000.0]"
flux,EX_cmp_e,0.0,"[0, 1000.0]"
flux,NTD8,0.0,"[0.0, 1000.0]"
flux,GALCTD,0.0,"[0.0, 1000.0]"
flux,EX_malthx_e,0.0,"[0, 1000.0]"
flux,MLTG4,0.0,"[0.0, 1000.0]"
flux,UDPGDC,0.0,"[0.0, 1000.0]"
flux,PUNP4,0.0,"[0, 1000.0]"
flux,AMAOTr,1.48892972402712e-06,"[0, 1000.0]"
flux,EX_csn_e,0.0,"[0, 1000.0]"
flux,EX_etoh_e,0.0,"[0, 1000.0]"
flux,EX_his__L_e,0.0,"[0, 1000.0]"
flux,EX_k_e,0.0,"[0, 1000.0]"
flux,EX_na1_e,0.0,"[0, 1000.0]"
flux,ARGORNt7pp,0.0,"[0, 1000.0]"
flux,EX_dmso_e,0.0,"[0, 1000.0]"
flux,EX_12ppd__S_e,0.0,"[0, 1000.0]"
flux,EX_pppn_e,0.0,"[0, 1000.0]"
flux,EX_acgam1p_e,0.0,"[0, 1000.0]"
flux,NTD11pp,0.0,"[0.0, 1000.0]"
flux,EX_galt_e,0.0,"[0, 1000.0]"
flux,DKGLCNR2x,0.0,"[0.0, 1000.0]"
flux,ACGS,0.220206750464716,"[0.0, 1000.0]"
flux,PDE1,0.0,"[0.0, 1000.0]"
flux,MCITD,0.0,"[0.0, 1000.0]"
flux,CU2tex,0.000527825587167615,"[0, 1000.0]"
flux,GLCATr,0.0,"[0, 1000.0]"
flux,FECRMUtex,0.0,"[0.0, 1000.0]"
flux,ALAALAr,0.0206871895856329,"[0, 1000.0]"
flux,CLtex,0.00387493960678059,"[0, 1000.0]"
flux,CELBpts,0.0,"[0.0, 1000.0]"
flux,ACACT1r,0.264940155093386,"[0, 1000.0]"
flux,MALTptspp,0.0,"[0.0, 1000.0]"
flux,EX_glcur1p_e,0.0,"[0, 1000.0]"
flux,EX_thrp_e,0.0,"[0, 1000.0]"
flux,EX_pydxn_e,0.0,"[0, 1000.0]"
flux,CD2abcpp,0.0,"[0.0, 1000.0]"
flux,G2PPpp,0.0,"[0.0, 1000.0]"
flux,Kt3pp,0.0,"[0.0, 1000.0]"
flux,AGM3PApp,0.0,"[0.0, 1000.0]"
flux,SUCOAS,0.390812785032915,"[0, 1000.0]"
flux,NTP1,0.0,"[0.0, 1000.0]"
flux,GALKr,0.0,"[0, 1000.0]"
flux,PANTS,0.000501769316997511,"[0.0, 1000.0]"
flux,YUMPS,0.0,"[0, 1000.0]"
flux,DHQS,0.283729703745747,"[0.0, 1000.0]"
flux,PGCD,1.27978051015785,"[0.0, 1000.0]"
flux,EX_cys__L_e,0.0,"[0, 1000.0]"
flux,EX_gsn_e,0.0,"[0, 1000.0]"
flux,EX_orot_e,0.0,"[0, 1000.0]"
flux,ADSL1r,0.222821311060075,"[0, 1000.0]"
flux,SERD_D,0.0,"[0.0, 1000.0]"
flux,AICART,0.40389601051791,"[0, 1000.0]"
flux,FRUpts2pp,0.0,"[0.0, 1000.0]"
flux,G6Pt6_2pp,0.0,"[0.0, 1000.0]"
flux,PROtex,0.0,"[0, 1000.0]"
flux,SBTtex,0.0,"[0, 1000.0]"
flux,PFK,0.0,"[0.0, 1000.0]"
flux,PGM,0.0,"[0, 1000.0]"
flux,TPI,9.24734428741964,"[0, 1000.0]"
flux,RPI,0.0,"[0, 1000.0]"
flux,PERD,0.0,"[0, 1000.0]"
flux,PYDAMK,0.0,"[0.0, 1000.0]"
flux,AKGtex,0.0,"[0, 1000.0]"
flux,ALLTNtex,0.0,"[0, 1000.0]"
flux,ASNtex,0.0,"[0, 1000.0]"
flux,FE3HOXabcpp,0.0,"[0.0, 1000.0]"
flux,FADRx2,0.0,"[0.0, 1000.0]"
flux,EX_o2_e,0.0,"[0, 1000.0]"
flux,EX_gal_bD_e,0.0,"[0, 1000.0]"
flux,PDE4,0.0,"[0.0, 1000.0]"
flux,AGM4PH,0.0,"[0.0, 1000.0]"
flux,AM4PA,0.0,"[0.0, 1000.0]"
flux,EX_dump_e,0.0,"[0, 1000.0]"
flux,EX_o2s_e,0.0,"[0, 1000.0]"
flux,EX_gal1p_e,0.0,"[0, 1000.0]"
flux,EX_dcmp_e,0.0,"[0, 1000.0]"
flux,EX_23ccmp_e,0.0,"[0, 1000.0]"
flux,EX_3cmp_e,0.0,"[0, 1000.0]"
flux,ATHRDHr,0.0,"[0, 1000.0]"
flux,LSERDHr,0.0,"[0, 1000.0]"
flux,DSERDHr,0.0,"[0, 1000.0]"
flux,EX_skm_e,0.0,"[0, 1000.0]"
flux,EX_ag_e,0.0,"[0, 1000.0]"
flux,EX_cys__D_e,0.0,"[0, 1000.0]"
flux,EX_acser_e,0.0,"[0, 1000.0]"
flux,EX_cu_e,0.0,"[0, 1000.0]"
flux,EX_arbtn_e,0.0,"[0, 1000.0]"
flux,EX_dopa_e,0.0,"[0, 1000.0]"
flux,EX_hom__L_e,0.0,"[0, 1000.0]"
flux,OBTFL,0.0,"[0.0, 1000.0]"
flux,THRt2pp,0.0,"[0.0, 1000.0]"
flux,EX_LalaDgluMdapDala_e,0.0,"[0, 1000.0]"
flux,EX_LalaDgluMdap_e,0.0,"[0, 1000.0]"
flux,EX_anhgm_e,0.0,"[0, 1000.0]"
flux,EX_fald_e,0.0,"[0, 1000.0]"
flux,G6PP,0.0,"[0.0, 1000.0]"
flux,MMCD,0.0,"[0.0, 1000.0]"
flux,GLNS,1.16617219435511,"[0.0, 1000.0]"
flux,TYMtex,0.0,"[0, 1000.0]"
flux,GTHS,0.0,"[0.0, 1000.0]"
flux,EX_g3pe_e,0.0,"[0, 1000.0]"
flux,EX_pacald_e,0.0,"[0, 1000.0]"
flux,CMPtex,0.0,"[0, 1000.0]"
flux,DUMPtex,0.0,"[0, 1000.0]"
flux,XMPtex,0.0,"[0, 1000.0]"
flux,3PEPTtex,0.0,"[0, 1000.0]"
flux,ANHGMtex,0.0,"[0, 1000.0]"
flux,UDPKAAT,0.0,"[0, 1000.0]"
flux,ULA4NFT,0.0,"[0.0, 1000.0]"
flux,UPLA4FNT,0.0,"[0.0, 1000.0]"
flux,UPLA4FNF,0.0,"[0.0, 1000.0]"
flux,ULA4Ntppi,0.0,"[0.0, 1000.0]"
flux,HEPT1,0.0,"[0.0, 1000.0]"
flux,FALDtex,0.0,"[0, 1000.0]"
flux,ALR2,0.0,"[0.0, 1000.0]"
flux,AMALT2,0.0,"[0.0, 1000.0]"
flux,MLTP1,0.0,"[0, 1000.0]"
flux,HEPT2,0.0,"[0.0, 1000.0]"
flux,CYSDtex,0.0,"[0, 1000.0]"
flux,CYSDabcpp,0.0,"[0.0, 1000.0]"
flux,HXAND,0.0,"[0.0, 1000.0]"
flux,EX_acgal_e,0.0,"[0, 1000.0]"
flux,EX_so2_e,0.0,"[0, 1000.0]"
flux,EX_dms_e,0.0,"[0, 1000.0]"
flux,G3PItex,0.0,"[0, 1000.0]"
flux,G3PGtex,0.0,"[0, 1000.0]"
flux,G3PEtex,0.0,"[0, 1000.0]"
flux,G3PCtex,0.0,"[0, 1000.0]"
flux,MOAT3C,0.0,"[0.0, 1000.0]"
flux,RHAT1,0.0,"[0.0, 1000.0]"
flux,GLCabcpp,0.0,"[0.0, 1000.0]"
flux,GALT1,0.0,"[0.0, 1000.0]"
flux,GLCTR2,0.0,"[0.0, 1000.0]"
flux,UDPGPpp,0.0,"[0.0, 1000.0]"
flux,EX_acgal1p_e,0.0,"[0, 1000.0]"
flux,EX_cyan_e,0.0,"[0, 1000.0]"
flux,EX_tyrp_e,0.0,"[0, 1000.0]"
flux,EX_uacgam_e,0.0,"[0, 1000.0]"
flux,EX_udpacgal_e,0.0,"[0, 1000.0]"
flux,EX_udpg_e,0.0,"[0, 1000.0]"
flux,EX_udpgal_e,0.0,"[0, 1000.0]"
flux,EX_udpglcur_e,0.0,"[0, 1000.0]"
flux,EX_14glucan_e,0.0,"[0, 1000.0]"
flux,EX_pser__L_e,0.0,"[0, 1000.0]"
flux,EX_aso3_e,0.0,"[0, 1000.0]"
flux,EX_tcynt_e,0.0,"[0, 1000.0]"
flux,EX_fe3dhbzs_e,0.0,"[0, 1000.0]"
flux,PPPGO,0.0,"[0.0, 1000.0]"
flux,EX_feoxam_un_e,0.0,"[0, 1000.0]"
flux,EX_g3pc_e,0.0,"[0, 1000.0]"
flux,EX_g3pg_e,0.0,"[0, 1000.0]"
flux,EX_g3pi_e,0.0,"[0, 1000.0]"
flux,EX_g3ps_e,0.0,"[0, 1000.0]"
flux,EX_peamn_e,0.0,"[0, 1000.0]"
flux,EX_34dhpac_e,0.0,"[0, 1000.0]"
flux,DAMPtex,0.0,"[0, 1000.0]"
flux,DCMPtex,0.0,"[0, 1000.0]"
flux,DGMPtex,0.0,"[0, 1000.0]"
flux,DTMPtex,0.0,"[0, 1000.0]"
flux,GMPtex,0.0,"[0, 1000.0]"
flux,IMPtex,0.0,"[0, 1000.0]"
flux,UMPtex,0.0,"[0, 1000.0]"
flux,G1Ptex,0.0,"[0, 1000.0]"
flux,ADNK1,0.000501024852135127,"[0.0, 1000.0]"
flux,CUt3,0.0,"[0.0, 1000.0]"
flux,ZN2t3pp,0.0,"[0.0, 1000.0]"
flux,SKMtex,0.0,"[0, 1000.0]"
flux,MNt2pp,0.0,"[0.0, 1000.0]"
flux,MNtex,0.000514425219651371,"[0, 1000.0]"
flux,GAL1Ptex,0.0,"[0, 1000.0]"
flux,O2Stex,0.0,"[0, 1000.0]"
flux,HEPK1,0.0,"[0.0, 1000.0]"
flux,HEPT3,0.0,"[0.0, 1000.0]"
flux,HEPK2,0.0,"[0.0, 1000.0]"
flux,ALDD3y,0.0,"[0.0, 1000.0]"
flux,R5PP,0.0,"[0.0, 1000.0]"
flux,EX_xmp_e,0.0,"[0, 1000.0]"
flux,EX_damp_e,0.0,"[0, 1000.0]"
flux,CYSSADS,0.0,"[0.0, 1000.0]"
flux,EX_dimp_e,0.0,"[0, 1000.0]"
flux,CPPPGO2,0.0,"[0.0, 1000.0]"
flux,EX_isetac_e,0.0,"[0, 1000.0]"
flux,AGM3PH,0.0,"[0.0, 1000.0]"
flux,HOMt2pp,0.0,"[0.0, 1000.0]"
flux,HOMtex,0.0,"[0, 1000.0]"
flux,SO2tex,0.0,"[0, 1000.0]"
flux,SO2tpp,0.0,"[0, 1000.0]"
flux,LDH_D2,0.0,"[0.0, 1000.0]"
flux,SHCHF,0.000166015664229024,"[0.0, 1000.0]"
flux,SUCBZL,0.0,"[0.0, 1000.0]"
flux,CYSDDS,0.0,"[0.0, 1000.0]"
flux,CYStpp,0.0,"[0.0, 1000.0]"
flux,ACSERtpp,0.0,"[0.0, 1000.0]"
flux,ACSERtex,0.0,"[0, 1000.0]"
flux,LALDO3,0.0,"[0.0, 1000.0]"
flux,NTP10,0.0,"[0.0, 1000.0]"
flux,PRAIS,0.333532914084698,"[0.0, 1000.0]"
flux,GDMANE,0.0,"[0.0, 1000.0]"
flux,GPDDA4,0.0,"[0.0, 1000.0]"
flux,LPLIPAL2E140,0.0,"[0.0, 1000.0]"
flux,LPLIPAL2E180,0.0,"[0.0, 1000.0]"
flux,LPLIPAL2G161,0.0,"[0.0, 1000.0]"
flux,LPLIPAL2G181,0.0,"[0.0, 1000.0]"
flux,2AGPE120tipp,0.0,"[0.0, 1000.0]"
flux,AACPS6,0.0,"[0.0, 1000.0]"
flux,AACPS7,0.0579372334213435,"[0.0, 1000.0]"
flux,G3PGabcpp,0.0,"[0.0, 1000.0]"
flux,G3PIabcpp,0.0,"[0.0, 1000.0]"
flux,G3PSabcpp,0.0,"[0.0, 1000.0]"
flux,QMO2,0.0,"[0.0, 1000.0]"
flux,QMO3,0.0,"[0.0, 1000.0]"
flux,LPLIPAL2E141,0.0,"[0.0, 1000.0]"
flux,LPLIPAL2E161,0.0,"[0.0, 1000.0]"
flux,LPLIPAL2E181,0.0,"[0.0, 1000.0]"
flux,LPLIPAL2G180,0.0,"[0.0, 1000.0]"
flux,LPLIPAL2G141,0.0,"[0.0, 1000.0]"
flux,2AGPA120tipp,0.0,"[0.0, 1000.0]"
flux,2AGPG180tipp,0.0,"[0.0, 1000.0]"
flux,IPDDI,0.0,"[0, 1000.0]"
flux,2AGPGAT180,0.0,"[0.0, 1000.0]"
flux,2AGPGAT181,0.0,"[0.0, 1000.0]"
flux,LPLIPAL2ATG120,0.0,"[0.0, 1000.0]"
flux,PLIPA1E140pp,0.0,"[0.0, 1000.0]"
flux,PLIPA1E160pp,0.0,"[0.0, 1000.0]"
flux,PLIPA1E161pp,0.0,"[0.0, 1000.0]"
flux,AACPS8,0.0,"[0.0, 1000.0]"
flux,AACPS9,0.0,"[0.0, 1000.0]"
flux,HXCT,0.0,"[0.0, 1000.0]"
flux,2AGPEAT160,0.0,"[0.0, 1000.0]"
flux,DURADx,0.0,"[0, 1000.0]"
flux,ECOAH7,0.207002921672043,"[0, 1000.0]"
flux,G1PPpp,0.0,"[0.0, 1000.0]"
flux,GALCTND,0.0,"[0.0, 1000.0]"
flux,GCALDD,0.0,"[0.0, 1000.0]"
flux,HISTP,0.0705291120974408,"[0.0, 1000.0]"
flux,LDH_D,0.0,"[0, 1000.0]"
flux,AMALT4,0.0,"[0.0, 1000.0]"
flux,NTD11,0.0,"[0.0, 1000.0]"
flux,ORNDC,0.0,"[0.0, 1000.0]"
flux,UPP3MT,0.000166015664229024,"[0.0, 1000.0]"
flux,KAS15,0.0,"[0.0, 1000.0]"
flux,ALAALAtex,0.0,"[0, 1000.0]"
flux,FACOAL181t2pp,0.0,"[0.0, 1000.0]"
flux,T2DECAI,0.0,"[0, 1000.0]"
flux,3OAS161,0.0,"[0.0, 1000.0]"
flux,EAR141y,0.0,"[0.0, 1000.0]"
flux,EAR161x,0.0,"[0.0, 1000.0]"
flux,DASYN160,0.0475072807045334,"[0.0, 1000.0]"
flux,DASYN161,0.0559941801314881,"[0.0, 1000.0]"
flux,DASYN181,0.0,"[0.0, 1000.0]"
flux,CDAPPA161,0.0,"[0.0, 1000.0]"
flux,PGSA180,0.0,"[0.0, 1000.0]"
flux,PSSA140,0.0,"[0.0, 1000.0]"
flux,2AGPGAT141,0.0,"[0.0, 1000.0]"
flux,FACOAE180,0.0,"[0.0, 1000.0]"
flux,FACOAE100,0.0,"[0.0, 1000.0]"
flux,FACOAE80,0.0,"[0.0, 1000.0]"
flux,FACOAE60,0.0,"[0.0, 1000.0]"
flux,PLIPA1E120pp,0.0,"[0.0, 1000.0]"
flux,MALtex,0.0,"[0, 1000.0]"
flux,NO3tex,0.0,"[0, 1000.0]"
flux,3OAS141,0.0,"[0.0, 1000.0]"
flux,3OAR121,0.0,"[0.0, 1000.0]"
flux,CFAS160G,0.0,"[0.0, 1000.0]"
flux,URAt2pp,0.0,"[0.0, 1000.0]"
flux,FACOAE141,0.0,"[0.0, 1000.0]"
flux,FACOAE161,0.111988360262976,"[0.0, 1000.0]"
flux,TTDCEAtexi,0.0,"[0.0, 1000.0]"
flux,HDCEAtexi,0.0,"[0.0, 1000.0]"
flux,ALAALAD,0.0,"[0.0, 1000.0]"
flux,2AGPEAT180,0.0,"[0.0, 1000.0]"
flux,2AGPEAT181,0.0,"[0.0, 1000.0]"
flux,2AGPGAT140,0.0,"[0.0, 1000.0]"
flux,PLIPA1E181pp,0.0,"[0.0, 1000.0]"
flux,PLIPA1G180pp,0.0,"[0.0, 1000.0]"
flux,PLIPA1G181pp,0.0,"[0.0, 1000.0]"
flux,ALAALAabcpp,0.0,"[0.0, 1000.0]"
flux,HEXt2rpp,0.0,"[0, 1000.0]"
flux,G3PEabcpp,0.0,"[0.0, 1000.0]"
flux,G3PCabcpp,0.0,"[0.0, 1000.0]"
flux,2AGPGAT161,0.0,"[0.0, 1000.0]"
flux,AMPTASEPG,0.0,"[0.0, 1000.0]"
flux,PROGLYabcpp,0.0,"[0.0, 1000.0]"
flux,GTHRDabcpp,0.0,"[0.0, 1000.0]"
flux,2AGPG140tipp,0.0,"[0.0, 1000.0]"
flux,2AGPG160tipp,0.0,"[0.0, 1000.0]"
flux,2AGPG141tipp,0.0,"[0.0, 1000.0]"
flux,2AGPG161tipp,0.0,"[0.0, 1000.0]"
flux,2AGPG181tipp,0.0,"[0.0, 1000.0]"
flux,2AGPEAT140,0.0,"[0.0, 1000.0]"
flux,2AGPEAT120,0.0,"[0.0, 1000.0]"
flux,2AGPEAT161,0.0,"[0.0, 1000.0]"
flux,2AGPEAT141,0.0,"[0.0, 1000.0]"
flux,2AGPGAT160,0.0,"[0.0, 1000.0]"
flux,LPLIPAL2ATG140,0.0,"[0.0, 1000.0]"
flux,LPLIPAL2ATG141,0.0,"[0.0, 1000.0]"
flux,LPLIPAL2ATG160,0.0,"[0.0, 1000.0]"
flux,LPLIPAL2ATG180,0.0,"[0.0, 1000.0]"
flux,LPLIPAL2ATG161,0.0,"[0.0, 1000.0]"
flux,LPLIPAL2ATG181,0.0,"[0.0, 1000.0]"
flux,CLPNS180pp,0.0,"[0, 1000.0]"
flux,CLPNS181pp,0.0,"[0, 1000.0]"
flux,PG161abcpp,0.0,"[0.0, 1000.0]"
flux,PGP120abcpp,0.0,"[0.0, 1000.0]"
flux,PGP161abcpp,0.0,"[0.0, 1000.0]"
flux,PGP181abcpp,0.0,"[0.0, 1000.0]"
flux,PA120abcpp,0.0,"[0.0, 1000.0]"
flux,PLIPA1G120pp,0.0,"[0.0, 1000.0]"
flux,CLPNS120pp,0.0,"[0, 1000.0]"
flux,ALPATE160pp,0.0,"[0.0, 1000.0]"
flux,ALPATG160pp,0.0,"[0.0, 1000.0]"
flux,2AGPGAT120,0.0,"[0.0, 1000.0]"
flux,LPLIPAL2ATE120,0.0,"[0.0, 1000.0]"
flux,LPLIPAL2ATE140,0.0,"[0.0, 1000.0]"
flux,LPLIPAL2ATE160,0.0,"[0.0, 1000.0]"
flux,LPLIPAL2ATE180,0.0,"[0.0, 1000.0]"
flux,LPLIPAL2ATE141,0.0,"[0.0, 1000.0]"
flux,LPLIPAL2ATE161,0.0,"[0.0, 1000.0]"
flux,LPLIPAL2ATE181,0.0,"[0.0, 1000.0]"
flux,FACOAL141t2pp,0.0,"[0.0, 1000.0]"
flux,FACOAL161t2pp,0.0,"[0.0, 1000.0]"
flux,PA160abcpp,0.0,"[0.0, 1000.0]"
flux,PA181abcpp,0.0,"[0.0, 1000.0]"
flux,12DGR141tipp,0.0,"[0.0, 1000.0]"
flux,PGPP140pp,0.0,"[0.0, 1000.0]"
flux,PGPP141pp,0.0,"[0.0, 1000.0]"
flux,PGPP160pp,0.0,"[0.0, 1000.0]"
flux,PGPP180pp,0.0,"[0.0, 1000.0]"
flux,CLPNH141pp,0.0,"[0.0, 1000.0]"
flux,CLPNH160pp,0.0,"[0.0, 1000.0]"
flux,CLPNH161pp,0.0,"[0.0, 1000.0]"
flux,CLPNH181pp,0.0,"[0.0, 1000.0]"
flux,PLIPA1E180pp,0.0,"[0.0, 1000.0]"
flux,PLIPA1G140pp,0.0,"[0.0, 1000.0]"
flux,PLIPA1G161pp,0.0,"[0.0, 1000.0]"
flux,CLPNS160pp,0.0,"[0, 1000.0]"
flux,CLPNS161pp,0.0,"[0, 1000.0]"
flux,PG160abcpp,0.0,"[0.0, 1000.0]"
flux,PGP140abcpp,0.0,"[0.0, 1000.0]"
flux,PAPA120pp,0.0,"[0.0, 1000.0]"
flux,PAPA140pp,0.0,"[0.0, 1000.0]"
flux,PAPA141pp,0.0,"[0.0, 1000.0]"
flux,PAPA160pp,0.0,"[0.0, 1000.0]"
flux,PAPA161pp,0.0,"[0.0, 1000.0]"
flux,PAPA180pp,0.0,"[0.0, 1000.0]"
flux,HPYRI,0.0,"[0, 1000.0]"
flux,FE3HOXUtex,0.0,"[0.0, 1000.0]"
flux,TPRDCOAS,0.0,"[0.0, 1000.0]"
flux,ACGAM1PPpp,0.0,"[0.0, 1000.0]"
flux,EX_dgmp_e,0.0,"[0, 1000.0]"
flux,GAMptspp,0.0,"[0.0, 1000.0]"
flux,GSNt2pp,0.0,"[0.0, 1000.0]"
flux,EX_4hoxpacd_e,0.0,"[0, 1000.0]"
flux,GSNtex,0.0,"[0, 1000.0]"
flux,FORtex,0.0,"[0, 1000.0]"
flux,D_LACt2pp,0.0,"[0, 1000.0]"
flux,RIBtex,0.0,"[0, 1000.0]"
flux,FLVRx,0.0,"[0.0, 1000.0]"
flux,THMtex,0.0,"[0, 1000.0]"
flux,XYLUtex,0.0,"[0, 1000.0]"
flux,EX_manglyc_e,0.0,"[0, 1000.0]"
flux,ALLtex,0.0,"[0, 1000.0]"
flux,GGPTRCO,0.0,"[0.0, 1000.0]"
flux,EX_metsox_R__L_e,0.0,"[0, 1000.0]"
flux,34dhpactex,0.0,"[0, 1000.0]"
flux,MALTHXtexi,0.0,"[0.0, 1000.0]"
flux,12PPDStpp,0.0,"[0, 1000.0]"
flux,HYD1pp,0.0,"[0.0, 1000.0]"
flux,EX_cl_e,0.0,"[0, 1000.0]"
flux,FE3DHBZStonex,0.0,"[0.0, 1000.0]"
flux,AACTOOR,0.0,"[0.0, 1000.0]"
flux,H2tpp,0.0,"[0, 1000.0]"
flux,23DAPPAtex,0.0,"[0, 1000.0]"
flux,ECAP3pp,0.0,"[0.0, 1000.0]"
flux,FEOXAMtonex,0.0,"[0.0, 1000.0]"
flux,FMNRx,0.0,"[0.0, 1000.0]"
flux,EX_3hpppn_e,0.0,"[0, 1000.0]"
flux,EX_man6p_e,0.0,"[0, 1000.0]"
flux,EX_tsul_e,0.0,"[0, 1000.0]"
flux,PHEt2rpp,0.0,"[0, 1000.0]"
flux,DHBS,0.0,"[0.0, 1000.0]"
flux,EX_n2o_e,0.0,"[0, 1000.0]"
flux,MDDCP1pp,0.0,"[0.0, 1000.0]"
flux,GUI2,0.0,"[0, 1000.0]"
flux,OMBZLM,0.0,"[0.0, 1000.0]"
flux,EX_maltttr_e,0.0,"[0, 1000.0]"
flux,GLYCK,0.0,"[0.0, 1000.0]"
flux,MLTG5,0.0,"[0.0, 1000.0]"
flux,GPDDA3,0.0,"[0.0, 1000.0]"
flux,2DOXG6PP,0.0,"[0.0, 1000.0]"
flux,OXAMTC,0.0,"[0.0, 1000.0]"
flux,UDCPPtppi,0.0,"[0.0, 1000.0]"
flux,AGMH,0.0,"[0.0, 1000.0]"
flux,MPTG,0.0103435947928164,"[0.0, 1000.0]"
flux,MPTG2,0.0,"[0.0, 1000.0]"
flux,MCTP1App,0.0103435947928164,"[0.0, 1000.0]"
flux,MCTP2App,0.0,"[0.0, 1000.0]"
flux,MCTP1Bpp,0.0,"[0.0, 1000.0]"
flux,MELIBt3ipp,0.0,"[0.0, 1000.0]"
flux,EX_lipoate_e,0.0,"[0, 1000.0]"
flux,EX_pydx_e,0.0,"[0, 1000.0]"
flux,EX_g1p_e,0.0,"[0, 1000.0]"
flux,GLCtex_copy2,0.0,"[0, 1000.0]"
flux,NAt3pp,0.0,"[0.0, 1000.0]"
flux,SFGTHi,0.0,"[0.0, 1000.0]"
flux,DHORDfum,0.0,"[0.0, 1000.0]"
flux,K2L4Aabcpp,0.0144843083553359,"[0.0, 1000.0]"
flux,DSBCGT,0.0,"[0.0, 1000.0]"
flux,DSBGGT,0.0,"[0.0, 1000.0]"
flux,DHNAOT4,0.0,"[0.0, 1000.0]"
flux,AMPMS2,0.000166015664229024,"[0.0, 1000.0]"
flux,DM_oxam_c,0.0,"[0.0, 1000.0]"
flux,THIORDXi,0.0,"[0.0, 1000.0]"
flux,PPPGO3,0.000166015664229024,"[0.0, 1000.0]"
flux,PDX5POi,0.000166015664229024,"[0.0, 1000.0]"
flux,PDX5PO2,0.0,"[0.0, 1000.0]"
flux,PLIPA1A181pp,0.0,"[0.0, 1000.0]"
flux,LPLIPAL2A141,0.0,"[0.0, 1000.0]"
flux,HG2t3pp,0.0,"[0.0, 1000.0]"
flux,CYTBO3_4pp,55.702723604735,"[0.0, 1000.0]"
flux,EAR141x,0.0,"[0.0, 1000.0]"
flux,EAR181x,0.0,"[0.0, 1000.0]"
flux,EAR181y,0.0,"[0.0, 1000.0]"
flux,G3PAT141,0.0,"[0.0, 1000.0]"
flux,G3PAT181,0.0,"[0.0, 1000.0]"
flux,DASYN140,0.0,"[0.0, 1000.0]"
flux,DASYN180,0.0,"[0.0, 1000.0]"
flux,DASYN141,0.0,"[0.0, 1000.0]"
flux,CDAPPA160,0.0,"[0.0, 1000.0]"
flux,CDAPPA141,0.0,"[0.0, 1000.0]"
flux,PGSA141,0.0,"[0.0, 1000.0]"
flux,EX_alaala_e,0.0,"[0, 1000.0]"
flux,EX_dtmp_e,0.0,"[0, 1000.0]"
flux,5DOAN,0.000167504593953051,"[0.0, 1000.0]"
flux,DM_5drib_c,0.000167504593953051,"[0.0, 1000.0]"
flux,MINOHPtexi,0.0,"[0.0, 1000.0]"
flux,12PPDRtpp,0.0,"[0, 1000.0]"
flux,FACOAE120,0.0579372334213435,"[0.0, 1000.0]"
flux,3OAR120,0.0,"[0, 1000.0]"
flux,3HAD80,0.0,"[0.0, 1000.0]"
flux,3HAD120,0.0,"[0.0, 1000.0]"
flux,EAR180x,0.0,"[0.0, 1000.0]"
flux,SO4t2pp,0.187471141552256,"[0.0, 1000.0]"
flux,EAR180y,0.0,"[0.0, 1000.0]"
flux,AGPAT120,0.0,"[0.0, 1000.0]"
flux,PGPP120,0.0,"[0.0, 1000.0]"
flux,DAGK120,0.0,"[0.0, 1000.0]"
flux,PSSA180,0.0,"[0.0, 1000.0]"
flux,PSSA161,0.0559941801314881,"[0.0, 1000.0]"
flux,PSSA141,0.0,"[0.0, 1000.0]"
flux,PSD160,0.0475072807045334,"[0.0, 1000.0]"
flux,PSD161,0.0559941801314881,"[0.0, 1000.0]"
flux,PSD180,0.0,"[0.0, 1000.0]"
flux,COLIPAabcpp,0.0,"[0.0, 1000.0]"
flux,PLIPA2A140pp,0.0,"[0.0, 1000.0]"
flux,PLIPA2A141pp,0.0,"[0.0, 1000.0]"
flux,PLIPA2A180pp,0.0,"[0.0, 1000.0]"
flux,GAM6Pt6_2pp,0.0,"[0.0, 1000.0]"
flux,PPALtex,0.0,"[0, 1000.0]"
flux,CA2tex,0.00387493960678059,"[0, 1000.0]"
flux,CUtex,0.0,"[0, 1000.0]"
flux,CU1Opp,0.0,"[0.0, 1000.0]"
flux,SUCDi,8.75626132739521,"[0.0, 1000.0]"
flux,LPLIPAL1E141pp,0.0,"[0.0, 1000.0]"
flux,LALDO2x,0.0,"[0.0, 1000.0]"
flux,12PPDRtex,0.0,"[0, 1000.0]"
